Keywords	Num genes
masters-allen syndrome	0
mastoiditis	0
matthew-wood syndrome	1
mature cataract	0
mature gastric teratoma	0
maturity-onset diabetes of the young type 1	1
maturity-onset diabetes of the young type 10	1
maturity-onset diabetes of the young type 11	1
maturity-onset diabetes of the young type 13	0
maturity-onset diabetes of the young type 14	0
maturity-onset diabetes of the young type 2	1
maturity-onset diabetes of the young type 3	1
maturity-onset diabetes of the young type 4	1
maturity-onset diabetes of the young type 5	1
maturity-onset diabetes of the young type 6	1
maturity-onset diabetes of the young type 7	1
maturity-onset diabetes of the young type 8	1
maturity-onset diabetes of the young type 9	1
maxillary cancer	0
maxillary sinus adenocarcinoma	0
maxillary sinus adenoid cystic carcinoma	0
maxillary sinus cholesteatoma	0
maxillary sinus inverted papilloma	0
maxillary sinus schneiderian papilloma	0
maxillary sinus squamous cell carcinoma	0
mccune albright syndrome	1
measles	3
mechanical ectropion	0
mechanical entropion	0
mechanical lagophthalmos	0
meckel syndrome 1	1
meckel syndrome 13	0
meckel syndrome 2	1
meckel syndrome 3	1
meckel syndrome 4	2
meckel syndrome 5	1
meckel syndrome 6	1
meckel syndrome 7	1
meckel syndrome 8	1
meckel\'s diverticulitis	0
meckel\'s diverticulum	0
meckel\'s diverticulum cancer	0
meconium aspiration syndrome	0
median arcuate ligament syndrome	0
median neuropathy	0
median rhomboid glossitis	0
mediastinal granular cell myoblastoma	0
mediastinal gray zone lymphoma	0
mediastinal lipomatosis	0
mediastinal melanocytic neurilemmoma	0
mediastinal mesenchymal tumor	0
mediastinal osteogenic sarcoma	0
mediastinitis	0
mediastinum angiosarcoma	0
mediastinum ganglioneuroblastoma	0
mediastinum leiomyoma	0
mediastinum leiomyosarcoma	0
mediastinum liposarcoma	0
mediastinum neuroblastoma	0
mediastinum neurofibroma	0
mediastinum rhabdomyosarcoma	0
mediastinum seminoma	0
mediastinum synovial sarcoma	0
mediastinum teratoma	0
medium chain acyl-coa dehydrogenase deficiency	0
mednik syndrome	1
medullary colon carcinoma	0
medulloadrenal hyperfunction	0
medulloepithelioma	0
medullomyoblastoma	0
meesmann corneal dystrophy	2
megaconial type congenital muscular dystrophy	0
megacystis-microcolon-intestinal hypoperistalsis syndrome	0
megaesophagus	0
megakaryocytic leukemia	0
megalencephalic leukoencephalopathy with subcortical cysts	2
megalencephalic leukoencephalopathy with subcortical cysts 1	1
megalencephalic leukoencephalopathy with subcortical cysts 2a	1
megalencephalic leukoencephalopathy with subcortical cysts 2b, remitting, with or without mental retardation	1
megaloblastic anemia	10
megalocornea	3
mehmo syndrome	0
meibomian cyst	0
meier-gorlin syndrome 8	0
meige syndrome	0
melancholia	0
melanoacanthoma	0
melanocytic psammomatous mpnst	0
melanomatosis	0
melanotic medulloblastoma	0
melanotic neurilemmoma	0
melanotic neuroectodermal tumor	0
melas syndrome	5
melioidosis	0
melkersson-rosenthal syndrome	0
melon allergy	0
melorheostosis	1
melphalan allergy	0
membranoproliferative glomerulonephritis	2
membranous glomerulonephritis	1
meningeal melanocytoma	0
meningeal melanomatosis	0
meninges hemangiopericytoma	0
meninges sarcoma	0
meningocele	1
meningococcal meningitis	0
meningoencephalitis	0
meningothelial meningioma	0
meningovascular neurosyphilis	0
menkes disease	1
mepivacaine allergy	0
merkel cell carcinoma	1
meropenem allergy	0
merrf syndrome	0
mesangial proliferative glomerulonephritis	1
mesenteric lymphadenitis	0
mesenteric vascular occlusion	0
mesocestoidiasis	0
metabolic syndrome x	0
metachromatic leukodystrophy	4
metachronous kidney wilms\' tumor	0
metachronous osteosarcoma of the bone	0
metagonimiasis	0
metanephric adenoma	0
metatypical basal cell carcinoma	0
methemoglobinemia	2
methotrexate-associated lymphoproliferation	0
methyl isocyanate allergic asthma	0
methylmalonic acidemia cbla type	0
methylmalonic acidemia cblb type	0
methylmalonic acidemia due to transcobalamin receptor defect	0
methylmalonic aciduria and homocystinuria type cblc	1
methylmalonic aciduria and homocystinuria type cbld	1
methylmalonic aciduria and homocystinuria type cble	0
methylmalonic aciduria and homocystinuria type cblf	1
methylmalonic aciduria and homocystinuria type cblg	0
methylmalonic aciduria due to methylmalonyl-coa mutase deficiency	0
mevalonic aciduria	1
mhc class i deficiency	0
mhc class ii deficiency	4
microcephalic osteodysplastic primordial dwarfism type i	0
microcephalic osteodysplastic primordial dwarfism type ii	1
microcephaly and chorioretinopathy 1	0
microcephaly and chorioretinopathy 2	0
microcephaly and chorioretinopathy 3	0
microcephaly with or without chorioretinopathy, lymphedema, or mental retardation	1
microcystic adenoma	0
microcystic meningioma	0
microcystic variant infiltrating bladder urothelial carcinoma	0
microglandular adenosis of breast	0
microinvasive cervical squamous cell carcinoma	0
microinvasive gastric cancer	0
micronodular basal cell carcinoma	0
micropapillary variant infiltrating bladder urothelial carcinoma	0
micropapillomatosis labialis	0
microphthalmia	33
microphthalmia with limb anomalies	1
microscopic breast papilloma	0
microvillus inclusion disease	1
middle cerebral artery infarction	0
middle cranial fossa meningioma	0
middle ear adenocarcinoma	0
middle ear adenoma	0
middle ear cholesterol granuloma	0
middle ear squamous cell carcinoma	0
middle lobe syndrome	0
midface dysplasia	0
midline cystocele	0
migraine without aura	3
mikulicz disease	0
mild pre-eclampsia	0
miles-carpenter syndrome	0
miliaria rubra	0
miliary tuberculosis	0
milker\'s nodule	0
miller fisher syndrome	0
miller-dieker lissencephaly syndrome	1
minor vestibular glands adenoma	0
mirror agnosia	0
mitochondrial complex i deficiency	24
mitochondrial complex ii deficiency	2
mitochondrial complex iii deficiency nuclear type 1	1
mitochondrial complex iii deficiency nuclear type 2	1
mitochondrial complex iii deficiency nuclear type 3	1
mitochondrial complex iii deficiency nuclear type 4	1
mitochondrial complex iii deficiency nuclear type 5	1
mitochondrial complex iii deficiency nuclear type 6	0
mitochondrial complex iii deficiency nuclear type 7	0
mitochondrial complex iii deficiency nuclear type 8	0
mitochondrial complex iii deficiency nuclear type 9	0
mitochondrial complex v (atp synthase) deficiency nuclear type 2	1
mitochondrial complex v (atp synthase) deficiency nuclear type 3	1
mitochondrial complex v (atp synthase) deficiency nuclear type 4	0
mitochondrial complex v (atp synthase) deficiency, nuclear type 1	1
mitochondrial dna depletion syndrome 1	1
mitochondrial dna depletion syndrome 11	1
mitochondrial dna depletion syndrome 12	0
mitochondrial dna depletion syndrome 13	0
mitochondrial dna depletion syndrome 2	1
mitochondrial dna depletion syndrome 3	1
mitochondrial dna depletion syndrome 4a	1
mitochondrial dna depletion syndrome 4b	1
mitochondrial dna depletion syndrome 5	1
mitochondrial dna depletion syndrome 6	2
mitochondrial dna depletion syndrome 7	1
mitochondrial dna depletion syndrome 8a	1
mitochondrial dna depletion syndrome 9	1
mitral valve insufficiency	0
mitral valve prolapse	4
mitral valve stenosis	0
miura type epiphyseal chondrodysplasia	0
mixed astrocytoma-ependymoma	0
mixed astrocytoma-ependymoma-oligodendroglioma	0
mixed cell adenoma	0
mixed cell type adenoma of parathyroid	0
mixed cell type kidney wilms\' tumor	0
mixed cell uveal melanoma	0
mixed cerebral palsy	0
mixed connective tissue disease	0
mixed ductal-endocrine carcinoma	0
mixed endometrial stromal and smooth muscle tumor	0
mixed eosinophil-basophil adenoma	0
mixed epithelial stromal tumour	0
mixed epithelial/mesenchymal metaplastic breast carcinoma	0
mixed extragonadal germ cell cancer	0
mixed fibrolamellar hepatocellular carcinoma	0
mixed germ cell-sex cord neoplasm	0
mixed gonadal dysgenesis	0
mixed hepatoblastoma	0
mixed lacrimal gland cancer	0
mixed liposarcoma	0
mixed malaria	0
mixed mineral dust pneumoconiosis	0
mixed mucinous and nonmucinous bronchioloalveolar adenocarcinoma	0
mixed oligodendroglioma-astrocytoma	0
mixed receptive-expressive language disorder	0
mixed sleep apnea	0
mixed type rhabdomyosarcoma	0
mixed-type liposarcoma	0
miyoshi muscular dystrophy 1	1
miyoshi muscular dystrophy 2	1
miyoshi muscular dystrophy 3	1
mobitz type ii atrioventricular block	0
mobius syndrome	0
molluscum contagiosum	0
molybdenum cofactor deficiency type a	1
molybdenum cofactor deficiency type b	1
molybdenum cofactor deficiency type c	1
monckeberg arteriosclerosis	0
mongolian spot	0
monieziasis	0
monilethrix	3
monkeypox	0
monoclonal gammopathy of uncertain significance	0
monoclonal paraproteinemia	0
monocular esotropia	0
monocular exotropia	0
monofixation syndrome	0
mononen-karnes-senac syndrome	0
mononeuritis multiplex	0
mononeuritis of upper limb	0
monophasic synovial sarcoma	0
mooren\'s ulcer	0
morbid obesity	0
morgagni cataract	0
morpheaform basal cell carcinoma	0
morphine dependence	1
mosaic variegated aneuploidy syndrome 1	1
mosaic variegated aneuploidy syndrome 2	1
motility-related diarrhea	0
motor peripheral neuropathy	0
mowat-wilson syndrome	1
moyamoya disease	2
mu chain disease	0
mucin-rich endometrial endometrioid adenocarcinoma	0
mucinoses	0
mucinous adenofibroma	0
mucinous bronchioloalveolar adenocarcinoma	0
mucinous cystadenocarcinoma	0
mucinous cystadenofibroma	0
mucinous intrahepatic cholangiocarcinoma	0
mucinous lung adenocarcinoma	0
mucinous ovarian cystadenoma	0
mucinous stomach adenocarcinoma	0
mucinous tubular and spindle renal cell carcinoma	0
muckle-wells syndrome	1
mucocele of appendix	0
mucocele of salivary gland	0
mucocutaneous leishmaniasis	0
mucoepidermoid esophageal carcinoma	0
mucoepidermoid thyroid carcinoma	0
mucopolysaccharidosis i	0
mucopolysaccharidosis ii	1
mucopolysaccharidosis iii	0
mucopolysaccharidosis iv	0
mucopolysaccharidosis ix	0
mucopolysaccharidosis vi	0
mucormycosis	0
mucosal melanoma	0
mucositis	0
mucosulfatidosis	0
muenke syndrome	3
muir-torre syndrome	2
mulibrey nanism	1
multicentric castleman disease	0
multicentric papillary thyroid carcinoma	0
multicentric reticulohistiocytosis	0
multidrug-resistant tuberculosis	0
multilocular clear cell renal cell carcinoma	0
multinodular goiter	1
multiple acyl-coa dehydrogenase deficiency	1
multiple chemical sensitivity	0
multiple congenital anomalies-hypotonia-seizures syndrome 1	1
multiple congenital anomalies-hypotonia-seizures syndrome 2	1
multiple congenital anomalies-hypotonia-seizures syndrome 3	0
multiple cranial nerve palsy	0
multiple cutaneous and mucosal venous malformations	0
multiple endocrine neoplasia type 1	1
multiple endocrine neoplasia type 2a	0
multiple endocrine neoplasia type 2b	0
multiple endocrine neoplasia type 4	1
multiple epiphyseal dysplasia	9
multiple epiphyseal dysplasia 1	0
multiple epiphyseal dysplasia 2	0
multiple epiphyseal dysplasia 3	0
multiple epiphyseal dysplasia 4	0
multiple epiphyseal dysplasia 5	0
multiple epiphyseal dysplasia 6	0
multiple epiphyseal dysplasia 7	0
multiple epiphyseal dysplasia due to collagen 9 anomaly	0
multiple intestinal atresia	0
multiple mitochondrial dysfunctions syndrome 1	1
multiple mitochondrial dysfunctions syndrome 2	1
multiple mitochondrial dysfunctions syndrome 3	0
multiple mitochondrial dysfunctions syndrome 4	0
multiple mitochondrial dysfunctions syndrome 5	0
multiple mucosal neuroma	0
multiple personality disorder	0
multiple pterygium syndrome	3
multiple skull base meningioma	0
multiple spinal canal and spinal cord meningioma	0
multiple symmetric lipomatosis	0
multiple synostoses syndrome	3
mumps	1
munchausen by proxy	0
murray valley encephalitis	0
muscular atrophy	27
muscular dystrophy-dystroglycanopathy	11
muscular dystrophy-dystroglycanopathy type b5	0
muscular dystrophy-dystroglycanopathy type b6	0
musculoskeletal system benign neoplasm	0
musculoskeletal system cancer	0
mushroom workers\' lung	0
mutism	1
mycobacterium avium complex disease	0
mycoplasma pneumoniae pneumonia	0
mycosis fungoides	0
mycotic corneal ulcer	0
myelitis	0
myelodysplastic syndrome	23
myeloid and lymphoid neoplasms associated with fgfr1 abnormalities	0
myeloid and lymphoid neoplasms associated with pdgfra rearrangement	0
myeloid neoplasms associated with pdgfrb rearrangement	0
myeloid sarcoma	0
myelomeningocele	10
myelophthisic anemia	0
myh-9 related disease	0
myoblastoma	0
myocardial stunning	0
myocardium cancer	0
myoclonic cerebellar dyssynergia	0
myoclonic dystonia	2
myoclonic dystonia 11	0
myoclonic dystonia 15	0
myoclonic dystonia 26	0
myoepithelial carcinoma	0
myoepithelioma	0
myofascial pain syndrome	0
myofibrillar myopathy	6
myofibrillar myopathy 1	0
myofibrillar myopathy 2	0
myofibrillar myopathy 3	0
myofibrillar myopathy 4	0
myofibrillar myopathy 5	0
myofibrillar myopathy 6	0
myofibrillar myopathy 7	0
myofibrillar myopathy 8	0
myofibroma	0
myoglobinuria	13
myoma	0
myopathy of extraocular muscle	0
myopathy, lactic acidosis, and sideroblastic anemia	1
myopia	33
myositis fibrosa	0
myositis ossificans	0
myostatin-related muscle hypertrophy	0
myotonia congenita	2
myotonic cataract	0
myotonic dystrophy type 1	0
myotonic dystrophy type 2	0
myringitis bullosa hemorrhagica	0
myxedema	1
myxoid leiomyosarcoma	0
myxoid liposarcoma	3
myxoid liposarcoma of the ovary	0
myxomatous pattern testicular yolk sac tumor	0
myxopapillary ependymoma	0
myxosarcoma	0
n syndrome	0
n,n\'-diethylthiourea allergic contact dermatitis	0
n,n\'-diphenylthiourea allergic contact dermatitis	0
nager acrofacial dysostosis	0
nail-patella syndrome	1
nance-horan syndrome	1
narcissistic personality disorder	0
narcolepsy	3
nasal cavity adenocarcinoma	0
nasal cavity carcinoma in situ	0
nasal cavity inverting papilloma	0
nasal cavity lymphoma	0
nasal cavity olfactory neuroblastoma	0
nasal cavity squamous cell carcinoma	0
nasal vestibule papilloma	0
nasopharyngitis	0
nasopharynx carcinoma	0
nasu-hakola disease	2
native american myopathy	0
natural killer cell leukemia	0
necatoriasis	0
necrobiosis lipoidica	0
necrosis of ear ossicle	0
necrotizing fasciitis	0
necrotizing gastritis	0
necrotizing sialometaplasia	0
necrotizing ulcerative gingivitis	0
nelson syndrome	0
nemaline myopathy	8
nemaline myopathy 1	2
nemaline myopathy 10	0
nemaline myopathy 11	0
nemaline myopathy 2	1
nemaline myopathy 3	0
nemaline myopathy 4	0
nemaline myopathy 5	0
nemaline myopathy 6	1
nemaline myopathy 7	1
nemaline myopathy 8	0
nemaline myopathy 9	0
neomycin sulfate allergic contact dermatitis	0
neonatal abstinence syndrome	0
neonatal candidiasis	0
neonatal diabetes mellitus with congenital hypothyroidism	0
neonatal infective mastitis	0
neonatal leukemia	0
neonatal myasthenia gravis	0
neonatal respiratory failure	0
neonatal thyrotoxicosis	0
neonatal urinary tract infectious disease	0
neovascular glaucoma	1
nephrocalcinosis	10
nephrogenic adenofibroma	0
nephrogenic adenoma of the urethra	0
nephrogenic adenoma of urinary bladder	0
nephrogenic diabetes insipidus	0
nephrolithiasis	14
nephronophthisis 1	1
nephronophthisis 11	1
nephronophthisis 12	1
nephronophthisis 13	1
nephronophthisis 14	1
nephronophthisis 15	1
nephronophthisis 16	0
nephronophthisis 18	0
nephronophthisis 19	0
nephronophthisis 2	1
nephronophthisis 20	0
nephronophthisis 3	1
nephronophthisis 4	1
nephronophthisis 7	1
nephronophthisis 9	1
nephronophthisis-like nephropathy 1	1
nephropathia epidemica	0
nephrosclerosis	0
nephrotic syndrome	16
nephrotic syndrome 14	0
nephrotic syndrome 15	0
nephrotic syndrome 16	0
nerve fibre bundle defect	0
nerve root neoplasm	0
nervous system hibernoma	0
nested variant infiltrating bladder urothelial carcinoma	0
netherton syndrome	1
neu-laxova syndrome 1	0
neu-laxova syndrome 2	0
neurilemmoma of the fifth cranial nerve	0
neurilemmoma of the pleura	0
neurilemmomatosis	2
neuroacanthocytosis	0
neuroaspergillosis	0
neuroaxonal dystrophy	2
neurocirculatory asthenia	0
neurodegeneration with brain iron accumulation	5
neurodegeneration with brain iron accumulation 2a	0
neurodegeneration with brain iron accumulation 2b	1
neurodegeneration with brain iron accumulation 3	1
neurodegeneration with brain iron accumulation 4	1
neurodegeneration with brain iron accumulation 5	0
neurodegeneration with brain iron accumulation 6	0
neurodermatitis	0
neurodevelopmental disorder with midbrain and hindbrain malformations	0
neuroectodermal tumor	1
neuroendocrine carcinoma	11
neurofibroma of gallbladder	0
neurofibroma of spinal cord	0
neurofibroma of the esophagus	0
neurofibroma of the heart	0
neurofibromatosis	7
neurofibrosarcoma	1
neurogenic arthrogryposis multiplex congenita	2
neurogenic arthropathy	0
neurogenic bladder	1
neurogenic bowel	0
neurohypophyseal diabetes insipidus	0
neurohypophysis granular cell tumor	0
neuroleptic malignant syndrome	0
neuromyelitis optica	0
neuronal ceroid lipofuscinosis 1	0
neuronal ceroid lipofuscinosis 10	0
neuronal ceroid lipofuscinosis 11	0
neuronal ceroid lipofuscinosis 13	0
neuronal ceroid lipofuscinosis 2	0
neuronal ceroid lipofuscinosis 3	0
neuronal ceroid lipofuscinosis 4a	0
